optimalThreads,typeOp,matrixSize,numOp,numVar,varType,exeTime,isIterative,memoryPattern,complexity,matrixType
3,Transposition,0,0,2,int,0.0009855280181064,0,1,2.0,0
5,Determinant,540,157464000,1,int,0.0563657681444378,0,0,3.0,0
2,Scaling,540,291600,2,int,0.0009843577792607,0,1,2.0,0
6,Exponential,0,0,2,mixed,0.0009718972130295,0,1,2.0,0
8,Logarithm,540,291600,2,mixed,0.0010028051331139,0,1,2.0,0
5,Ludecomposition,540,52488000,3,int,0.0709007030412813,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.000998483837684,1,1,2.0,0
8,Multiplication,0,0,3,int,0.1354354998507939,0,0,3.0,0
4,Addition,0,0,3,int,0.0009484005279543,0,0,2.0,0
6,Determinant,0,0,1,int,0.0519887650907037,0,0,3.0,0
3,Exponential,0,0,2,mixed,0.0019441297402511,0,1,2.0,0
8,Logarithm,550,302500,2,mixed,0.0019935477420506,0,1,2.0,0
3,Squareroot,0,0,2,mixed,0.0020309327629859,0,1,2.0,0
6,Ludecomposition,550,55458333,3,int,0.0793074865422796,0,0,3.0,0
4,Eigenvalue,550,30250000,2,mixed,0.0020998310459743,1,1,2.0,0
8,Multiplication,560,175616000,3,int,0.1567499969949902,0,0,3.0,0
7,Addition,560,313600,3,int,0.0010254298812035,0,0,2.0,0
4,Transposition,560,313600,2,int,0.001056908602198,0,1,2.0,0
6,Determinant,0,0,1,int,0.0615534190863127,0,0,3.0,0
4,Scaling,0,0,2,int,0.0009854740179366,0,1,2.0,0
4,Exponential,560,313600,2,mixed,0.0021001674554634,0,1,2.0,0
6,Logarithm,0,0,2,mixed,0.0020608285442287,0,1,2.0,0
6,Squareroot,560,313600,2,mixed,0.0010254360718059,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.0794612282962325,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0017581066057065,1,1,2.0,0
8,Multiplication,570,185193000,3,int,0.1609975039382179,0,0,3.0,0
2,Transposition,0,0,2,int,0.0019565515587117,0,1,2.0,0
5,Determinant,0,0,1,int,0.0606777721749684,0,0,3.0,0
8,Exponential,0,0,2,mixed,0.0010426741369218,0,1,2.0,0
8,Logarithm,570,324900,2,mixed,0.0020199084948938,0,1,2.0,0
8,Squareroot,0,0,2,mixed,0.0019062816100605,0,1,2.0,0
6,Ludecomposition,570,61731000,3,int,0.0698048848369504,0,0,3.0,0
8,Eigenvalue,0,0,2,mixed,0.0010444879116,1,1,2.0,0
8,Multiplication,0,0,3,int,0.195860367583777,0,0,3.0,0
7,Addition,580,336400,3,int,0.000893108078523,0,0,2.0,0
8,Transposition,0,0,2,int,0.0010921369811167,0,1,2.0,0
6,Determinant,0,0,1,int,0.0599467358998338,0,0,3.0,0
7,Exponential,580,336400,2,mixed,0.0021092424697982,0,1,2.0,0
7,Logarithm,580,336400,2,mixed,0.0022121672487341,0,1,2.0,0
5,Squareroot,580,336400,2,mixed,0.0009688870497814,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.067542098660379,0,0,3.0,0
8,Eigenvalue,0,0,2,mixed,0.0019071464634075,1,1,2.0,0
8,Multiplication,0,0,3,int,0.1931074711285124,0,0,3.0,0
2,Transposition,590,348100,2,int,0.0010006094970399,0,1,2.0,0
6,Determinant,590,205379000,1,int,0.0629913002241529,0,0,3.0,0
6,Scaling,590,348100,2,int,0.0010866352226246,0,1,2.0,0
7,Exponential,590,348100,2,mixed,0.0019426975046347,0,1,2.0,0
8,Logarithm,590,348100,2,mixed,0.0022538679107538,0,1,2.0,0
7,Squareroot,0,0,2,mixed,0.0010139929186895,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.0890521757805296,0,0,3.0,0
6,Eigenvalue,0,0,2,mixed,0.0010820093680618,1,1,2.0,0
6,Multiplication,0,0,3,int,0.2116046171493284,0,0,3.0,0
3,Addition,600,360000,3,int,0.0009908995404202,0,0,2.0,0
5,Transposition,0,0,2,int,0.0010697503738133,0,1,2.0,0
6,Determinant,0,0,1,int,0.070969008544154,0,0,3.0,0
4,Scaling,600,360000,2,int,0.0010102942266187,0,1,2.0,0
6,Exponential,0,0,2,mixed,0.0019338095337258,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.001955419905146,0,1,2.0,0
8,Squareroot,600,360000,2,mixed,0.0020060059369092,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.0877321931424749,0,0,3.0,0
6,Eigenvalue,0,0,2,mixed,0.0009661236644649,1,1,2.0,0
8,Multiplication,610,226981000,3,int,0.2053547091187876,0,0,3.0,0
8,Addition,0,0,3,int,0.0009559731152091,0,0,2.0,0
1,Transposition,0,0,2,int,0.0018440612669039,0,1,2.0,0
6,Determinant,0,0,1,int,0.0601590234372246,0,0,3.0,0
5,Scaling,0,0,2,int,0.0009221210512949,0,1,2.0,0
5,Exponential,610,372100,2,mixed,0.0021086970249247,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.001992046377182,0,1,2.0,0
8,Squareroot,0,0,2,mixed,0.000953711678279,0,1,2.0,0
6,Ludecomposition,610,75660333,3,int,0.0958606619069561,0,0,3.0,0
8,Eigenvalue,610,37210000,2,mixed,0.0019911086054796,1,1,2.0,0
8,Multiplication,0,0,3,int,0.2222966286350089,0,0,3.0,0
2,Addition,620,384400,3,int,0.0009231202360617,0,0,2.0,0
8,Transposition,620,384400,2,int,0.0009803345217793,0,1,2.0,0
6,Determinant,0,0,1,int,0.0682860630708476,0,0,3.0,0
2,Scaling,0,0,2,int,0.0009161411394951,0,1,2.0,0
4,Exponential,0,0,2,mixed,0.0031538323618901,0,1,2.0,0
5,Logarithm,0,0,2,mixed,0.0028682362239108,0,1,2.0,0
6,Squareroot,0,0,2,mixed,0.0010029742858198,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.0997338531745318,0,0,3.0,0
5,Eigenvalue,620,38440000,2,mixed,0.0019040377935654,1,1,2.0,0
8,Multiplication,0,0,3,int,0.2245810884629769,0,0,3.0,0
2,Addition,0,0,3,int,0.0010975944868969,0,0,2.0,0
7,Transposition,0,0,2,int,0.0,0,1,2.0,0
6,Determinant,0,0,1,int,0.0685611037649386,0,0,3.0,0
8,Exponential,0,0,2,mixed,0.0021568676535378,0,1,2.0,0
6,Logarithm,630,396900,2,mixed,0.0020252147923913,0,1,2.0,0
5,Squareroot,630,396900,2,mixed,0.0010407727407541,0,1,2.0,0
6,Ludecomposition,630,83349000,3,int,0.092338314449993,0,0,3.0,0
4,Eigenvalue,0,0,2,mixed,0.0021981692721337,1,1,2.0,0
6,Multiplication,640,262144000,3,int,0.2631914928592171,0,0,3.0,0
6,Addition,0,0,3,int,0.0010289203168184,0,0,2.0,0
2,Transposition,0,0,2,int,0.0019476976724497,0,1,2.0,0
6,Determinant,640,262144000,1,int,0.0744630970595013,0,0,3.0,0
5,Scaling,0,0,2,int,0.0009172157737034,0,1,2.0,0
7,Exponential,0,0,2,mixed,0.0020063217670285,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0020240341935791,0,1,2.0,0
5,Squareroot,0,0,2,mixed,0.0020242243487671,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1026200751674968,0,0,3.0,0
7,Eigenvalue,0,0,2,mixed,0.002962972456127,1,1,2.0,0
8,Multiplication,0,0,3,int,0.2641171963989434,0,0,3.0,0
2,Addition,650,422500,3,int,0.0009735211717855,0,0,2.0,0
2,Transposition,650,422500,2,int,0.0019072785283022,0,1,2.0,0
6,Determinant,650,274625000,1,int,0.0775976537318155,0,0,3.0,0
5,Exponential,0,0,2,mixed,0.0021386829765201,0,1,2.0,0
8,Logarithm,650,422500,2,mixed,0.0031721306206254,0,1,2.0,0
7,Squareroot,650,422500,2,mixed,0.0020644867555419,0,1,2.0,0
6,Ludecomposition,650,91541666,3,int,0.100512660405413,0,0,3.0,0
5,Eigenvalue,650,42250000,2,mixed,0.0020770185420306,1,1,2.0,0
8,Multiplication,0,0,3,int,0.2454238393783007,0,0,3.0,0
2,Addition,660,435600,3,int,0.0010644051374329,0,0,2.0,0
2,Transposition,660,435600,2,int,0.0009278918982366,0,1,2.0,0
6,Determinant,660,287496000,1,int,0.0758741840562193,0,0,3.0,0
3,Scaling,0,0,2,int,0.0010801085003777,0,1,2.0,0
5,Exponential,0,0,2,mixed,0.0032245284641274,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0030965316152367,0,1,2.0,0
6,Squareroot,0,0,2,mixed,0.0020491634112438,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.0997015047193026,0,0,3.0,0
5,Eigenvalue,660,43560000,2,mixed,0.0020380611344038,1,1,2.0,0
7,Multiplication,670,300763000,3,int,0.270909729876462,0,0,3.0,0
3,Addition,0,0,3,int,0.0010496503583363,0,0,2.0,0
4,Transposition,670,448900,2,int,0.0021048005106651,0,1,2.0,0
6,Determinant,0,0,1,int,0.0753354809770753,0,0,3.0,0
3,Scaling,0,0,2,int,0.000982017494321,0,1,2.0,0
7,Exponential,670,448900,2,mixed,0.0019966206527896,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.0029331814175618,0,1,2.0,0
6,Squareroot,670,448900,2,mixed,0.0018819031049533,0,1,2.0,0
6,Ludecomposition,670,100254333,3,int,0.1025016664508023,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0019354251376027,1,1,2.0,0
8,Multiplication,0,0,3,int,0.2659458226820784,0,0,3.0,0
3,Addition,680,462400,3,int,0.0010206471255352,0,0,2.0,0
2,Transposition,680,462400,2,int,0.0009808032004405,0,1,2.0,0
6,Determinant,680,314432000,1,int,0.0946570799055996,0,0,3.0,0
3,Scaling,0,0,2,int,0.0010273287957061,0,1,2.0,0
6,Exponential,680,462400,2,mixed,0.0019408729212348,0,1,2.0,0
5,Logarithm,0,0,2,mixed,0.0028856480516468,0,1,2.0,0
7,Squareroot,680,462400,2,mixed,0.0009749647752103,0,1,2.0,0
6,Ludecomposition,680,104810666,3,int,0.1157722941985624,0,0,3.0,0
8,Eigenvalue,0,0,2,mixed,0.0020822036523743,1,1,2.0,0
8,Multiplication,0,0,3,int,0.3313878308636243,0,0,3.0,0
2,Addition,690,476100,3,int,0.0019774069826357,0,0,2.0,0
3,Transposition,0,0,2,int,0.0009039914855453,0,1,2.0,0
6,Determinant,0,0,1,int,0.0881986944131358,0,0,3.0,0
4,Scaling,690,476100,2,int,0.0010182466082712,0,1,2.0,0
5,Exponential,0,0,2,mixed,0.0031132045068287,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0030546887581645,0,1,2.0,0
2,Squareroot,0,0,2,mixed,0.0030981115856638,0,1,2.0,0
6,Ludecomposition,690,109503000,3,int,0.1083171953920928,0,0,3.0,0
6,Eigenvalue,690,47610000,2,mixed,0.0020069270758487,1,1,2.0,0
6,Multiplication,700,343000000,3,int,0.331420468921961,0,0,3.0,0
6,Addition,0,0,3,int,0.0,0,0,2.0,0
6,Determinant,700,343000000,1,int,0.1012213175058679,0,0,3.0,0
8,Scaling,0,0,2,int,0.0,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0020216472609091,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0031093859575764,0,1,2.0,0
6,Squareroot,700,490000,2,mixed,0.0020417797608261,0,1,2.0,0
6,Ludecomposition,700,114333333,3,int,0.1226673122453403,0,0,3.0,0
6,Eigenvalue,700,49000000,2,mixed,0.0020230823093095,1,1,2.0,0
7,Multiplication,0,0,3,int,0.3954520251585213,0,0,3.0,0
2,Addition,0,0,3,int,0.0010615857676555,0,0,2.0,0
2,Transposition,0,0,2,int,0.0021077544085687,0,1,2.0,0
6,Determinant,710,357911000,1,int,0.0799821197874413,0,0,3.0,0
6,Scaling,0,0,2,int,0.0009591366192934,0,1,2.0,0
8,Exponential,710,504100,2,mixed,0.0020758232131717,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0039431447813742,0,1,2.0,0
8,Squareroot,0,0,2,mixed,0.0020036017820159,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1278151122905401,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0030719220783951,1,1,2.0,0
8,Multiplication,0,0,3,int,0.3537569097770133,0,0,3.0,0
2,Addition,720,518400,3,int,0.0020031201257958,0,0,2.0,0
3,Transposition,720,518400,2,int,0.0009075634328709,0,1,2.0,0
6,Determinant,0,0,1,int,0.1022566599142767,0,0,3.0,0
2,Scaling,0,0,2,int,0.0009556593713422,0,1,2.0,0
8,Exponential,720,518400,2,mixed,0.0027355255170098,0,1,2.0,0
8,Logarithm,720,518400,2,mixed,0.0027720875766186,0,1,2.0,0
5,Squareroot,720,518400,2,mixed,0.0020596976443732,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1201166038171591,0,0,3.0,0
6,Eigenvalue,720,51840000,2,mixed,0.0020324072536204,1,1,2.0,0
8,Multiplication,730,389017000,3,int,0.354030253760188,0,0,3.0,0
5,Addition,0,0,3,int,0.000988983917134,0,0,2.0,0
4,Transposition,0,0,2,int,0.0019922449227299,0,1,2.0,0
6,Determinant,730,389017000,1,int,0.0926186076875381,0,0,3.0,0
6,Scaling,730,532900,2,int,0.0009822492002379,0,1,2.0,0
8,Exponential,730,532900,2,mixed,0.0018738560280372,0,1,2.0,0
8,Logarithm,730,532900,2,mixed,0.0038561082797532,0,1,2.0,0
6,Squareroot,0,0,2,mixed,0.0011191924432444,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1367744357542861,0,0,3.0,0
5,Eigenvalue,730,53290000,2,mixed,0.0020246495981016,1,1,2.0,0
6,Multiplication,740,405224000,3,int,0.3633313549894528,0,0,3.0,0
5,Addition,740,547600,3,int,0.0019810050468538,0,0,2.0,0
4,Transposition,0,0,2,int,0.0009327924469399,0,1,2.0,0
6,Determinant,740,405224000,1,int,0.1026101703710568,0,0,3.0,0
7,Scaling,740,547600,2,int,0.0009502570917588,0,1,2.0,0
7,Exponential,740,547600,2,mixed,0.001827162739699,0,1,2.0,0
8,Logarithm,740,547600,2,mixed,0.0051215435177363,0,1,2.0,0
6,Squareroot,740,547600,2,mixed,0.0010292663386863,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1318762135565501,0,0,3.0,0
5,Eigenvalue,740,54760000,2,mixed,0.0031781152114766,1,1,2.0,0
8,Multiplication,750,421875000,3,int,0.4201035626699031,0,0,3.0,0
6,Addition,0,0,3,int,0.0010220041466762,0,0,2.0,0
2,Transposition,0,0,2,int,0.0040581025033587,0,1,2.0,0
6,Determinant,750,421875000,1,int,0.1044115101491533,0,0,3.0,0
2,Scaling,750,562500,2,int,0.0019088591995767,0,1,2.0,0
8,Exponential,750,562500,2,mixed,0.0029539101560589,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0028375757871097,0,1,2.0,0
5,Squareroot,0,0,2,mixed,0.0019173189185887,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1531672818197829,0,0,3.0,0
6,Eigenvalue,750,56250000,2,mixed,0.0019400746352964,1,1,2.0,0
7,Multiplication,0,0,3,int,0.4460261027173205,0,0,3.0,0
4,Addition,0,0,3,int,0.0019487533356919,0,0,2.0,0
8,Transposition,0,0,2,int,0.0010153406281536,0,1,2.0,0
6,Determinant,0,0,1,int,0.1129842424578596,0,0,3.0,0
5,Exponential,0,0,2,mixed,0.0037381313391307,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.0041049473506177,0,1,2.0,0
4,Squareroot,0,0,2,mixed,0.0019823231842241,0,1,2.0,0
6,Ludecomposition,760,146325333,3,int,0.150840074602989,0,0,3.0,0
7,Eigenvalue,760,57760000,2,mixed,0.0028716059704955,1,1,2.0,0
8,Multiplication,0,0,3,int,0.4106232161644191,0,0,3.0,0
7,Addition,770,592900,3,int,0.0009798239517606,0,0,2.0,0
6,Transposition,770,592900,2,int,0.0010498681802231,0,1,2.0,0
6,Determinant,770,456533000,1,int,0.118589505290251,0,0,3.0,0
2,Scaling,0,0,2,int,0.0009433328896742,0,1,2.0,0
6,Exponential,0,0,2,mixed,0.0029043025613383,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.0034994729093584,0,1,2.0,0
7,Squareroot,770,592900,2,mixed,0.0020107197944576,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1457518373330024,0,0,3.0,0
4,Eigenvalue,770,59290000,2,mixed,0.0031486850347471,1,1,2.0,0
7,Multiplication,0,0,3,int,0.4590212894051295,0,0,3.0,0
4,Addition,780,608400,3,int,0.001945272084892,0,0,2.0,0
3,Transposition,0,0,2,int,0.0009530762736089,0,1,2.0,0
6,Determinant,780,474552000,1,int,0.1262508194966096,0,0,3.0,0
3,Scaling,0,0,2,int,0.0010180738383753,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0020554128421019,0,1,2.0,0
7,Logarithm,780,608400,2,mixed,0.0041672930081181,0,1,2.0,0
3,Squareroot,0,0,2,mixed,0.0029274760532897,0,1,2.0,0
6,Ludecomposition,780,158184000,3,int,0.1552386824743168,0,0,3.0,0
5,Eigenvalue,780,60840000,2,mixed,0.0019861922549419,1,1,2.0,0
6,Multiplication,0,0,3,int,0.4827468870720857,0,0,3.0,0
2,Addition,790,624100,3,int,0.000881995417862,0,0,2.0,0
5,Transposition,0,0,2,int,0.0029467264772458,0,1,2.0,0
6,Determinant,790,493039000,1,int,0.1207790574758488,0,0,3.0,0
4,Scaling,790,624100,2,int,0.0008830378956688,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0029145723801869,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.0041299248708283,0,1,2.0,0
7,Squareroot,790,624100,2,mixed,0.0018293194976531,0,1,2.0,0
6,Ludecomposition,790,164346333,3,int,0.1657265118830229,0,0,3.0,0
5,Eigenvalue,790,62410000,2,mixed,0.0030162616219522,1,1,2.0,0
6,Multiplication,800,512000000,3,int,0.4361316545949611,0,0,3.0,0
7,Addition,800,640000,3,int,0.0009845423961415,0,0,2.0,0
7,Transposition,800,640000,2,int,0.0010568479338592,0,1,2.0,0
6,Determinant,800,512000000,1,int,0.1169217284921188,0,0,3.0,0
4,Scaling,0,0,2,int,0.0010598965368984,0,1,2.0,0
7,Exponential,0,0,2,mixed,0.0036008913655396,0,1,2.0,0
7,Logarithm,800,640000,2,mixed,0.0039312306060718,0,1,2.0,0
5,Squareroot,800,640000,2,mixed,0.0019809168411721,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1724963257218361,0,0,3.0,0
4,Eigenvalue,0,0,2,mixed,0.0039089657242763,1,1,2.0,0
8,Multiplication,0,0,3,int,0.5328137298161242,0,0,3.0,0
6,Addition,0,0,3,int,0.0020501712284536,0,0,2.0,0
3,Transposition,0,0,2,int,0.0009861980317906,0,1,2.0,0
6,Determinant,0,0,1,int,0.1413914030115,0,0,3.0,0
3,Scaling,810,656100,2,int,0.0020636520131462,0,1,2.0,0
5,Exponential,0,0,2,mixed,0.0028110276492823,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0027603583761538,0,1,2.0,0
5,Squareroot,810,656100,2,mixed,0.0020814441182144,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.183795023726999,0,0,3.0,0
5,Eigenvalue,810,65610000,2,mixed,0.0029841944162015,1,1,2.0,0
6,Multiplication,820,551368000,3,int,0.4954330008677282,0,0,3.0,0
7,Addition,820,672400,3,int,0.0010148894668238,0,0,2.0,0
6,Transposition,820,672400,2,int,0.002832448104798,0,1,2.0,0
6,Determinant,0,0,1,int,0.1384557190354038,0,0,3.0,0
3,Scaling,820,672400,2,int,0.0019518900359925,0,1,2.0,0
6,Exponential,0,0,2,mixed,0.0027608491745441,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0039539644752169,0,1,2.0,0
4,Squareroot,820,672400,2,mixed,0.002955262278381,0,1,2.0,0
6,Ludecomposition,820,183789333,3,int,0.1840933815100819,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0019118397422455,1,1,2.0,0
8,Multiplication,830,571787000,3,int,0.5116147208880426,0,0,3.0,0
5,Addition,0,0,3,int,0.0021144256496335,0,0,2.0,0
4,Transposition,0,0,2,int,0.0009199327866317,0,1,2.0,0
6,Determinant,0,0,1,int,0.1666231698529081,0,0,3.0,0
2,Scaling,830,688900,2,int,0.0010203634380803,0,1,2.0,0
8,Exponential,830,688900,2,mixed,0.0030153139775841,0,1,2.0,0
7,Logarithm,0,0,2,mixed,0.0053658304749894,0,1,2.0,0
5,Squareroot,0,0,2,mixed,0.0021498451944324,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1788115254300523,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0031049285684719,1,1,2.0,0
6,Multiplication,840,592704000,3,int,0.5661417510006893,0,0,3.0,0
7,Addition,0,0,3,int,0.0010223273425829,0,0,2.0,0
4,Transposition,840,705600,2,int,0.0018023745275587,0,1,2.0,0
6,Determinant,0,0,1,int,0.1343250263316175,0,0,3.0,0
5,Scaling,840,705600,2,int,0.0021240729257089,0,1,2.0,0
5,Exponential,840,705600,2,mixed,0.0040686858050817,0,1,2.0,0
8,Logarithm,840,705600,2,mixed,0.0049198274831743,0,1,2.0,0
4,Squareroot,840,705600,2,mixed,0.0020156318951427,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.1747774035576902,0,0,3.0,0
6,Eigenvalue,840,70560000,2,mixed,0.0028103091660846,1,1,2.0,0
8,Multiplication,0,0,3,int,0.5599847799077889,0,0,3.0,0
6,Addition,0,0,3,int,0.0010606755453543,0,0,2.0,0
5,Transposition,850,722500,2,int,0.0009439172766269,0,1,2.0,0
6,Determinant,0,0,1,int,0.158741141518222,0,0,3.0,0
4,Scaling,0,0,2,int,0.0009944299527446,0,1,2.0,0
7,Exponential,0,0,2,mixed,0.0032478398836765,0,1,2.0,0
8,Logarithm,850,722500,2,mixed,0.0042444755203898,0,1,2.0,0
8,Squareroot,0,0,2,mixed,0.0010570991132565,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.2160184476395484,0,0,3.0,0
7,Eigenvalue,850,72250000,2,mixed,0.0038999386727107,1,1,2.0,0
6,Multiplication,0,0,3,int,0.587350532729018,0,0,3.0,0
7,Addition,860,739600,3,int,0.0009217575039759,0,0,2.0,0
4,Transposition,860,739600,2,int,0.0047688597520586,0,1,2.0,0
6,Determinant,860,636056000,1,int,0.1453573890015783,0,0,3.0,0
3,Scaling,0,0,2,int,0.002016860579871,0,1,2.0,0
8,Exponential,860,739600,2,mixed,0.0030070047849438,0,1,2.0,0
7,Logarithm,860,739600,2,mixed,0.0047748813747095,0,1,2.0,0
6,Squareroot,860,739600,2,mixed,0.0020556787306414,0,1,2.0,0
6,Ludecomposition,860,212018666,3,int,0.1933945261735482,0,0,3.0,0
6,Eigenvalue,860,73960000,2,mixed,0.0032665858770964,1,1,2.0,0
8,Multiplication,0,0,3,int,0.5639828615525622,0,0,3.0,0
3,Addition,870,756900,3,int,0.0010399377731412,0,0,2.0,0
3,Transposition,0,0,2,int,0.0020986155524445,0,1,2.0,0
6,Determinant,0,0,1,int,0.1524538929784859,0,0,3.0,0
3,Scaling,870,756900,2,int,0.0020839834522154,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0040087823146483,0,1,2.0,0
8,Logarithm,870,756900,2,mixed,0.0040000676275784,0,1,2.0,0
4,Squareroot,0,0,2,mixed,0.0030744448796284,0,1,2.0,0
6,Ludecomposition,870,219501000,3,int,0.2020043974586679,0,0,3.0,0
6,Eigenvalue,870,75690000,2,mixed,0.0040855031511876,1,1,2.0,0
6,Multiplication,0,0,3,int,0.6004456355240742,0,0,3.0,0
5,Addition,880,774400,3,int,0.0020200371504153,0,0,2.0,0
5,Determinant,0,0,1,int,0.1713002271607809,0,0,3.0,0
3,Scaling,0,0,2,int,0.0009489905629565,0,1,2.0,0
8,Exponential,880,774400,2,mixed,0.0040386264893474,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0049782849477971,0,1,2.0,0
7,Squareroot,0,0,2,mixed,0.0019007226613885,0,1,2.0,0
6,Ludecomposition,880,227157333,3,int,0.2034568846836806,0,0,3.0,0
5,Eigenvalue,880,77440000,2,mixed,0.0039987592914627,1,1,2.0,0
6,Multiplication,890,704969000,3,int,0.6182855568778931,0,0,3.0,0
3,Addition,890,792100,3,int,0.0020678031222287,0,0,2.0,0
2,Transposition,890,792100,2,int,0.0030305143604164,0,1,2.0,0
6,Determinant,0,0,1,int,0.1792082297505956,0,0,3.0,0
2,Scaling,890,792100,2,int,0.0009686838587705,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0042241728037479,0,1,2.0,0
8,Logarithm,890,792100,2,mixed,0.0041661677700131,0,1,2.0,0
3,Squareroot,890,792100,2,mixed,0.0037699198370737,0,1,2.0,0
6,Ludecomposition,890,234989666,3,int,0.2303178722499839,0,0,3.0,0
4,Eigenvalue,0,0,2,mixed,0.0039075455423325,1,1,2.0,0
6,Multiplication,0,0,3,int,0.6803190959211866,0,0,3.0,0
3,Addition,900,810000,3,int,0.0018876033261116,0,0,2.0,0
3,Transposition,900,810000,2,int,0.0028786079988893,0,1,2.0,0
5,Determinant,0,0,1,int,0.2054307211291231,0,0,3.0,0
8,Scaling,0,0,2,int,0.0010102700968453,0,1,2.0,0
7,Exponential,0,0,2,mixed,0.0038681701763966,0,1,2.0,0
8,Logarithm,900,810000,2,mixed,0.0041988083690435,0,1,2.0,0
6,Squareroot,0,0,2,mixed,0.0018686217760554,0,1,2.0,0
6,Ludecomposition,900,243000000,3,int,0.211301964934908,0,0,3.0,0
7,Eigenvalue,0,0,2,mixed,0.0053060219130897,1,1,2.0,0
6,Multiplication,910,753571000,3,int,0.6992499999999999,0,0,3.0,0
5,Addition,910,828100,3,int,0.0019396327528323,0,0,2.0,0
7,Transposition,0,0,2,int,0.0009628490689787,0,1,2.0,0
6,Determinant,910,753571000,1,int,0.1969834485313071,0,0,3.0,0
6,Scaling,0,0,2,int,0.0009255112683927,0,1,2.0,0
7,Exponential,910,828100,2,mixed,0.0047141097151572,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0050154882353536,0,1,2.0,0
7,Squareroot,0,0,2,mixed,0.0018533840420711,0,1,2.0,0
6,Ludecomposition,910,251190333,3,int,0.2481759183045925,0,0,3.0,0
5,Eigenvalue,0,0,2,mixed,0.0042371897990777,1,1,2.0,0
6,Multiplication,920,778688000,3,int,0.6992499999999999,0,0,3.0,0
2,Addition,0,0,3,int,0.0019502057224663,0,0,2.0,0
2,Transposition,920,846400,2,int,0.0019076204696455,0,1,2.0,0
5,Determinant,920,778688000,1,int,0.2032832590625072,0,0,3.0,0
2,Scaling,0,0,2,int,0.0021216617127599,0,1,2.0,0
8,Exponential,0,0,2,mixed,0.0052281184455287,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0053145072983656,0,1,2.0,0
7,Squareroot,0,0,2,mixed,0.0031939897082817,0,1,2.0,0
6,Ludecomposition,920,259562666,3,int,0.2037919024240183,0,1,2.0,0
7,Multiplication,0,0,3,int,0.6992499999999999,0,0,3.0,0
3,Addition,0,0,3,int,0.003012061428154,0,0,2.0,0
6,Transposition,0,0,2,int,0.002158043139859,0,1,2.0,0
6,Determinant,0,0,1,int,0.1990655257837302,0,0,3.0,0
8,Scaling,0,0,2,int,0.0010046566424354,0,1,2.0,0
7,Exponential,0,0,2,mixed,0.0042273442475356,0,1,2.0,0
8,Logarithm,0,0,2,mixed,0.0050879237793763,0,1,2.0,0
8,Squareroot,0,0,2,mixed,0.0030138722895049,0,1,2.0,0
6,Ludecomposition,0,0,3,int,0.3180715995364208,0,0,3.0,0
6,Eigenvalue,930,86490000,2,mixed,0.0042483911690378,1,1,2.0,0
